exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE CORROSIVE LIQUID, NOS (POLYOXYPROPYLENE DIAMINE)",10,L - Liters (liquids only),H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUIDS, NOS (GASOLINE)",10,L - Liters (liquids only),H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE OXIDIZING LIQUID, CORROSIVE NOS (SODIUM NITRATE, SODIUM HYDROXIDE)",10,L - Liters (liquids only),H141,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE CORROSIVE LIQUID, NOS (PHOSPHORIC ACID)",10,L - Liters (liquids only),H141,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE CORROSIVE SOLID, NOS",10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE LIQUID, NOS (ZINC SELENIDE)",10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE TOXIC LIQUID, ORGANIC, NOS (PICRIC ACID MIX)",10,L - Liters (liquids only),H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE ZINC DUST,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE TOXIC LIQUID, INORGANIC, NOS (POTASSIUM FERROCYANIDE)",10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE PYROPHORIC SOLID, INORGANIC, NOS (PALLADIUM POWDER)",10,K - Kilograms,,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,CHROMIUM TRIOXIDE,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,OR CALCIUM HYPOCHLORITE MIXTURES DRY WITH MORE THAN 39 PERCENT AVAILABLE CHLORINE,10,K - Kilograms,,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"35% PERACETIC ACID, STABILIZED",10,K - Kilograms,,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,,10,K - Kilograms,,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE TITANIUM SPONGE GRANULES,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE PERCHLORIC ACID,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,DINITROPHENYL HYDRAZINE,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,HYDROFLUORIC ACID,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,SODIUM HYPOCHLORITE,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,SODIUM PERCARBONATE,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE NITRIC ACID,10,K - Kilograms,H141,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,AMMONIUM CYANIDE IN WATER,10,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE ZINC POWDER OR ZINC DUST,10,K - Kilograms,H141,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC.,1829 ALLANPORT ROAD,THOROLD,ONTARIO,CANADA,43.0593681,-79.1992264,"WASTE PYROPHORIC LIQUIDS, ORGANIC, NOS (BUTYLLITHIUM/DIPHENYL PHOSPHENE MIX)",10,L - Liters (liquids only),H040,L2V 3Y9,MIR000037309,CLEAN HARBORS CANADA INC (SAFETY KLEEN),1829 ALLANPORT ROAD,THOROLD,ON,43.0593681,-79.1992264
CLEAN HARBORS CANADA INC.,1829 ALLANPORT ROAD,THOROLD,ONTARIO,CANADA,43.0593681,-79.1992264,"WASTE WATER REACTIVE SOLID, NOS (LITHIUM SODIUM HYDRIDE)",10,K - Kilograms,,L2V 3Y9,MIR000037309,CLEAN HARBORS CANADA INC (SAFETY KLEEN),1829 ALLANPORT ROAD,THOROLD,ON,43.0593681,-79.1992264
CLEAN HARBORS CANADA INC.,1829 ALLANPORT ROAD,THOROLD,ONTARIO,CANADA,43.0593681,-79.1992264,WASTE LIGHTER REFILLS,10,K - Kilograms,H040,L2V 3Y9,MIR000037309,CLEAN HARBORS CANADA INC (SAFETY KLEEN),1829 ALLANPORT ROAD,THOROLD,ON,43.0593681,-79.1992264
CLEAN HARBORS CANADA INC.,1829 ALLANPORT ROAD,THOROLD,ONTARIO,CANADA,43.0593681,-79.1992264,"WASTE WATER REACTIVE SOLID, NOS (SODIUM METHYL, CALCIUM METAL)",10,K - Kilograms,,L2V 3Y9,MIR000037309,CLEAN HARBORS CANADA INC (SAFETY KLEEN),1829 ALLANPORT ROAD,THOROLD,ON,43.0593681,-79.1992264
CLEAN HARBORS CANADA INC.,1829 ALLANPORT ROAD,THOROLD,ONTARIO,CANADA,43.0593681,-79.1992264,"WASTE PYROPHORIC SOLIDS, ORGANIC, NOS (RANEY NICKEL/PALLADIUM MIX)",10,K - Kilograms,,L2V 3Y9,MIR000037309,CLEAN HARBORS CANADA INC (SAFETY KLEEN),1829 ALLANPORT ROAD,THOROLD,ON,43.0593681,-79.1992264
LAIDLAW ENV. SVCS. DE MEXICO S.A. DE C.V.,BLV. MIGUEL DE LA MADRID #9370,CD. JUAREZ,CHIHUAHUA,MEXICO,31.6096706,-106.4205017,"WASTE BATTERIES, WET, FILLED WITH ACID, ELECTRIC STORAGE",10,K - Kilograms,H141,77571,TXD988082947,LAIDLAW ENV. SVCS. DE MEXICO SA DE CV,2027 BATTLEGROUND ROAD,LA PORTE,TX,29.6941654,-95.0923502
LAIDLAW ENV. SVCS. DE MEXICO S.A. DE C.V.,BLV. MIGUEL DE LA MADRID #9370,CD. JUAREZ,CHIHUAHUA,MEXICO,31.6096706,-106.4205017,MERCURY,10,K - Kilograms,H040,77571,TXD988082947,LAIDLAW ENV. SVCS. DE MEXICO SA DE CV,2027 BATTLEGROUND ROAD,LA PORTE,TX,29.6941654,-95.0923502
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE COMPRESSED GASES, NOS (NITROGEN, METHANE)",10,K,H129,77571,TXD982290140,CLEAN HARBORS LAPORTE/ LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE ORGANIC PEROXIDE TYPE E, LIQUID (METHYL ETHYL KETONE PEROXIDE)",10,K,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE SELF-HEATING SOLID, INORGANIC, NOS (CATALYST)",10,K,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WSATE HYDROCHLORIC ACID (HYDROFLUORIC ACID),10,K,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE NON HAZARDOUS NON DOT REGULATED MATERIAL (BASE SALTS/SODIUM CYANIDE),10,K,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE NOT REGULATED BY TDG (NON PCB BALLASTS),10,K,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE ARSENIC TRIOXIDE,10,P,H040,71730,ARD068748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
AIR LIQUIDE CANADA LTD,11201 RAY-LAWSON BLVD,ANJOU QUEBEC,QUEBEC,CANADA,45.6248512,-73.5793991,"AMMONIA, ANHYDROUS, TOXIC INHALATION HAZARD ZONE D",10,P,H129,77087,TXD055135388,SET ENVIRONMENTAL INC,5743 CHESWOOD,HOUSTON,TX,29.681707,-95.317802
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE HYDROGEN GAS MIXTURE, LIQUEFIED, NOS (PROPANE/BUTANE)",10,K,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE PETROLEUM GASES, LIQUEFIED",10,P,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS QUEBEC INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE COMPRESSED GASES, NOS (EXPANSION FOAM)",10,K,H141,77571,TXD982290140,CLEAN HARBORS LAPORTE LLC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,TX,29.708084,-95.090553
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE CORROSIVE LIQUIDS, FLAMMABLE, NOS (BROMOTRIMETHYLSILANE)",10,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY)",10,K,H141,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (BORON)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (PETROLEUM BASED SOLIDS)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE SOLIDS, CORROSIVE, ORGANIC, NOS (PETROLEUM BASED SOLIDS)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (DIESEL/SODIUM HYDROXIDE)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE PYROPHORIC LIQUIDS, ORGANIC, NOS (TRIBUTYLPHOSPHINE/DICHLORPHENYLPHOSPHINE)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE PYROPHORIC ORGANOMETALLIC COMPOUND, NOS (DIETHYL ALUMINUM)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE CARBON DISULFIDE,10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE PYROPHORIC ORGANOMETALLIC COMPOUND, NOS (DIISOBUTYLALUMINUM)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (CHROMIC ACID/NITRIC ACID)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE PHENYL ISOCYANATE (TOXIC INHALATION HAZARD ZONE B),10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,WASTE NOT REGULATED BY TDG (BUFFER SOLUTION),10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE LIQUIDS, TOXIC, NOS (FORMALDEHYDE/MERCURY)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE OXIDIZING LIQUID, NOS (HYDROGEN PEROXIDE)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (POTASSIUM CLAVUNATE)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,"WASTE CORROSIVE SOLIDS, NOS (SODIUM HYDROXIDE)",10,K,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,LITHIUM BATTERIES,9,K - Kilograms,H040,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,FLUORESCENT LIGHT TUBES CONTAINING MERCURY,9,P - Pounds,H010,L5J4B1,MIR000037291,SAFETY KLEEN LTD,551 AVONHEAD RD.,MISSISSAUGA,ON,43.4981155,-79.6266479
CLEAN HARBORS QUEBEC INC.,6785 ROAD 132,STE. CATHERINE,QUEBEC,CANADA,45.3951378,-73.5970154,SODIUM HYDROXIDE,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,6785 ROAD 132,STE. CATHERINE,QUEBEC,CANADA,45.3951378,-73.5970154,PHOSPHOROUS PENTOXIDE,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,6785 ROAD 132,STE. CATHERINE,QUEBEC,CANADA,45.3951378,-73.5970154,TRIS-ISOPROPYLTHISILANE,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,6785 ROAD 132,STE. CATHERINE,QUEBEC,CANADA,45.3951378,-73.5970154,"POTASSIUM PERCHORATE,IODINE",9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,6785 ROAD 132,STE. CATHERINE,QUEBEC,CANADA,45.3951378,-73.5970154,,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,BUTYL LITHIUM,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,TRIFLUOROACETIC ACID,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,CYANURIC CHLORIDE,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE WATER REACTIVE LIQUID, TOXIC, NOS (ALLYL MAGNESIUM BROMIDE)",9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,SODIUM,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE ORGANIC PEROXIDE TYPE C, LIQUID (TERT-BUTYL HYDROPEROXIDE)",9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,TRIFLUORIDE ETHERATE,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"WASTE ORGANIC PEROXIDE TYPE E, LIQUID (TERT-BUTYL HYDROPEROXYDE)",9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,AMMONIUM PERSULFATE,9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
CLEAN HARBORS QUEBEC INC.,400 GALIPEAU/ RANG 5 EST,THURSO,QUEBEC,CANADA,45.5884933,-75.2422104,"ORGANIC PEROXIDE TYPE D, SOLID (CHLOROPEROXYBENZOIC ACID WITH WATER 50-55%)",9,P - Pounds,H040,J0X 3B0,1.15E+11,CLEAN HARBORS QUEBEC INC,400 GALIPEAU STREET,THURSO,QUEBEC,45.6024895,-75.2441864
